polity_id,year_from,year_to,longitude,latitude,elevation,sub_category,magnitude,duration
CnQingE,1724,1724,117.779725,37.931604,4.9,Pestilence,Heavy,No description
CnQingE,1724,1724,118.081139,37.760551,4.7,Pestilence,Heavy,No description
CnQingE,1724,1724,117.56294199999999,37.597476,10.9,Pestilence,Uncertain,No description
CnQingE,1725,1725,113.877453,29.739825,39.6,Dysentery,Uncertain,No description
CnQingE,1725,1725,114.77882,37.360085,34.1,Pestilence,No description,No description
CnQingE,1725,1725,110.130812,21.642227,43.3,Pestilence,No description,No description
CnQingE,1725,1725,118.81403700000001,25.046039,7.6,Pestilence,Uncertain,No description
CnQingE,1726,1726,114.414055,37.799363,98.6,Pestilence,Heavy,No description
CnQingE,1726,1726,116.69979599999999,39.42201,16.8,Pestilence,Uncertain,No description
CnQingE,1726,1726,116.572666,38.660989,4.8,Pestilence,Uncertain,No description
CnQingE,1726,1726,116.162124,38.235640000000004,12.7,Pestilence,Uncertain,No description
CnQingE,1726,1726,111.512657,35.703082,486.1,Pestilence,Uncertain,No description
CnQingE,1726,1726,121.54983700000001,30.915938,4.1,Pestilence,Uncertain,No description
CnQingE,1726,1727,117.12114299999999,23.868554999999997,394.5,Pestilence,Uncertain,No description
CnQingE,1726,1726,117.38886000000001,26.729082000000002,398.1,Pestilence,Uncertain,No description
CnQingE,1726,1726,116.18484099999999,24.670996,222.5,Pestilence,Uncertain,No description
CnQingE,1726,1726,116.651049,24.340841,222.4,Pestilence,Uncertain,No description
CnQingE,1726,1726,116.347494,23.591034,18.2,Pestilence,Uncertain,No description
CnQingE,1726,1727,111.011298,25.929613,208.3,Pestilence,Uncertain,No description
CnQingE,1727,1728,120.397516,31.224484999999998,22.3,Pox,Heavy,No description
CnQingE,1727,1727,112.83188200000001,37.642125,866.1,Pestilence,Heavy,No description
CnQingE,1727,1727,113.758619,37.842884999999995,756.6,Pestilence,Heavy,No description
CnQingE,1727,1727,119.55731899999999,26.297515999999998,401.6,Pestilence,Heavy,No description
CnQingE,1727,1727,118.23806,26.145263,286.4,Pestilence,Heavy,No description
CnQingE,1727,1727,115.695722,32.131846,38.4,Pestilence,Heavy,No description
CnQingE,1727,1727,115.150405,32.128014,51.0,Pestilence,Heavy,No description
CnQingE,1727,1727,114.829398,31.937477,67.8,Pestilence,Heavy,No description
CnQingE,1727,1727,112.03633799999999,34.007574,991.3,Pestilence,Heavy,No description
CnQingE,1727,1727,114.222922,30.567490999999997,38.8,Pestilence,Heavy,No description
CnQingE,1727,1727,114.97946499999999,30.654595,53.0,Pestilence,Heavy,No description
CnQingE,1727,1727,113.84158799999999,29.225762,108.7,Pestilence,Heavy,No description
CnQingE,1727,1727,112.25062199999999,30.886678999999997,92.1,Pestilence,Heavy,No description
CnQingE,1727,1727,112.572861,31.241273,46.4,Pestilence,Heavy,No description
CnQingE,1727,1728,111.68368500000001,30.465326,61.9,Pestilence,Heavy,No description
CnQingE,1727,1727,112.77543999999999,27.667837,77.5,Pestilence,Heavy,No description
CnQingE,1727,1727,116.62643100000001,23.71796,87.8,Pestilence,Heavy,No description
CnQingE,1727,1727,116.79943300000001,23.514252,2.1,Pestilence,Heavy,No description
CnQingE,1727,1727,116.44686399999999,23.266574,4.4,Pestilence,Heavy,No description
CnQingE,1727,1727,116.44686399999999,23.266574,4.4,Pestilence,Heavy,No description
CnQingE,1727,1727,117.059937,23.435172,341.1,Pestilence,Heavy,No description
CnQingE,1727,1727,116.347494,23.591034,18.2,Pestilence,Heavy,No description
CnQingE,1727,1727,109.895973,31.119414000000003,95.1,Pestilence,Heavy,No description
CnQingE,1727,1727,118.242298,26.586157,147.2,Pestilence,No description,No description
CnQingE,1727,1727,114.222922,30.567490999999997,38.8,Pestilence,No description,No description
CnQingE,1727,1727,114.598476,40.836408,1128.8,Pestilence,Uncertain,No description
CnQingE,1727,1727,112.79715800000001,34.159442,208.5,Pestilence,Uncertain,No description
CnQingE,1728,1728,118.975431,39.911349,100.0,Pestilence,Heavy,No description
CnQingE,1728,1728,119.634331,39.958169,4.7,Pestilence,Heavy,No description
CnQingE,1728,1728,112.276876,36.696715000000005,1387.3,Pestilence,Heavy,No description
CnQingE,1728,1728,111.824898,35.697788,873.8,Pestilence,Heavy,No description
CnQingE,1728,1728,120.015625,40.295726,80.9,Pestilence,Heavy,No description
CnQingE,1728,1728,108.108531,33.952152000000005,1589.8,Pestilence,Heavy,No description
CnQingE,1728,1728,108.21881100000002,34.293236,469.2,Pestilence,Heavy,No description
CnQingE,1728,1728,117.853489,31.254384,10.1,Pestilence,Heavy,No description
CnQingE,1728,1728,115.930696,28.805688,24.6,Pestilence,Heavy,No description
CnQingE,1728,1728,116.80721899999999,25.598784,594.0,Pestilence,Heavy,No description
CnQingE,1728,1728,113.842684,35.237978999999996,71.4,Pestilence,Heavy,No description
CnQingE,1728,1728,110.771634,34.434069,1027.2,Pestilence,Heavy,No description
CnQingE,1728,1728,114.222922,30.567490999999997,38.8,Pestilence,Heavy,No description
CnQingE,1728,1728,111.288207,30.672249,98.5,Pestilence,Heavy,No description
CnQingE,1728,1728,110.84468600000001,30.481868,1321.7,Pestilence,Heavy,No description
CnQingE,1728,1728,114.32970700000001,38.077604,112.4,Pestilence,No description,No description
CnQingE,1728,1728,114.066878,37.982819,308.6,Pestilence,No description,No description
CnQingE,1728,1728,112.49636699999999,37.8367,806.1,Pestilence,No description,No description
CnQingE,1728,1728,109.79888700000001,34.409983000000004,1288.4,Pestilence,No description,No description
CnQingE,1728,1728,110.040906,34.533134000000004,373.5,Pestilence,No description,No description
CnQingE,1728,1728,121.08311699999999,31.126945000000003,4.8,Pestilence,No description,No description
CnQingE,1728,1728,121.127022,31.551683,3.5,Pestilence,No description,No description
CnQingE,1728,1728,115.431618,26.422068,222.0,Pestilence,No description,No description
CnQingE,1728,1728,116.77862900000001,26.817175,361.6,Pestilence,No description,No description
CnQingE,1728,1728,112.25062199999999,30.886678999999997,92.1,Pestilence,No description,No description
CnQingE,1728,1728,115.740597,24.261492,173.2,Pestilence,No description,No description
CnQingE,1728,1728,102.879665,23.678476999999997,1360.5,Pestilence,No description,No description
CnQingE,1728,1728,112.64018,36.701547999999995,985.7,Pestilence,Uncertain,No description
CnQingE,1728,1728,111.89924099999999,35.949507000000004,997.6,Pestilence,Uncertain,No description
CnQingE,1728,1728,109.06070700000001,34.517222,383.2,Pestilence,Uncertain,No description
CnQingE,1728,1728,117.714789,31.646091,5.0,Pestilence,Uncertain,No description
CnQingE,1728,1728,113.430454,32.88112,197.1,Pestilence,Uncertain,No description
CnQingE,1728,1728,114.75263100000001,30.330987,15.4,Pestilence,Uncertain,No description
CnQingE,1728,1728,113.877453,29.739825,39.6,Pestilence,Uncertain,No description
CnQingE,1729,1729,110.13586200000002,33.044923,826.0,Pestilence,Heavy,No description
CnQingE,1729,1729,119.370599,31.423776,7.8,Pestilence,Uncertain,No description
CnQingE,1730,1731,119.370599,31.423776,7.8,Pestilence,No Happening,No description
CnQingE,1730,1730,119.370599,31.423776,7.8,Pestilence,Uncertain,No description
CnQingE,1730,1730,112.99536100000002,28.170764000000002,77.6,Pestilence,Uncertain,No description
CnQingE,1731,1731,120.896588,30.899904,4.8,Pestilence,Heavy,No description
CnQingE,1731,1731,118.28158,31.710054,7.2,Pestilence,Heavy,No description
CnQingE,1732,1732,117.468772,27.232468,514.5,Pox,Uncertain,No description
CnQingE,1732,1732,105.687125,27.225696999999997,1688.0,Pox,Uncertain,No description
CnQingE,1732,1732,102.613607,29.425838,905.4,Pestilence,Heavy,No description
CnQingE,1732,1734,121.736145,31.023521999999996,4.6,Pestilence,Heavy- Multiple Times,No description
CnQingE,1733,1733,121.49450800000001,31.339228000000002,6.1,Pestilence,Heavy,No description
CnQingE,1733,1733,121.63616100000002,31.230935,5.0,Pestilence,Heavy,No description
CnQingE,1733,1733,121.54983700000001,30.915938,4.1,Pestilence,Heavy,No description
CnQingE,1733,1733,121.25135300000001,31.353075,5.7,Pestilence,Heavy,No description
CnQingE,1733,1733,121.127022,31.551683,3.5,Pestilence,Heavy,No description
CnQingE,1733,1733,121.127022,31.551683,3.5,Pestilence,Heavy,No description
CnQingE,1733,1733,117.18369299999999,28.189655,44.6,Pestilence,Heavy,No description
CnQingE,1733,1733,114.197763,39.375898,1548.9,Pestilence,Uncertain,No description
CnQingE,1733,1733,111.370097,35.869675,460.4,Pestilence,Uncertain,No description
CnQingE,1733,1733,110.93117099999999,35.920682,1571.5,Pestilence,Uncertain,No description
CnQingE,1733,1733,121.736145,31.023521999999996,4.6,Pestilence,Uncertain,No description
CnQingE,1733,1733,120.95298000000001,31.323023,3.1,Pestilence,Uncertain,No description
CnQingE,1733,1733,103.772726,24.512778,1704.0,Pestilence,Uncertain,No description
CnQingE,1734,1734,114.75263100000001,30.330987,15.4,Pestilence,Uncertain,No description
CnQingE,1735,1735,119.44253400000001,26.758676,342.1,Pestilence,Heavy,No description
CnQingE,1735,1735,103.026385,29.925596999999996,654.9,Pestilence,Heavy,No description
CnQingE,1735,1735,102.569185,30.074123999999998,1595.4,Pestilence,Heavy,No description
CnQingE,1736,1737,115.431618,26.422068,222.0,Pox,Uncertain,No description
CnQingE,1736,1736,121.14538700000001,29.985841999999998,133.8,Pestilence,Heavy,No description
CnQingE,1737,1737,103.119198,25.662995000000002,2264.1,Pestilence,Heavy,No description
CnQingE,1737,1737,102.75739399999999,24.352422,1774.4,Pestilence,Heavy,No description
CnQingE,1738,1738,112.717394,33.748044,172.3,Pestilence,Heavy,Over 90 Days
CnQingE,1738,1738,113.330049,33.546068,99.8,Pestilence,Heavy,No description
CnQingE,1738,1738,103.772726,24.512778,1704.0,Pestilence,Heavy,No description
CnQingE,1739,1739,120.054135,33.30777,1.5,Pestilence,Heavy,No description
CnQingE,1739,1739,119.69293,33.708995,0.5,Pestilence,Heavy,No description
CnQingE,1739,1739,121.006976,32.078142,3.8,Pestilence,Uncertain,No description
CnQingE,1739,1739,117.903632,30.948407,26.5,Pestilence,Uncertain,No description
CnQingE,1740,1740,110.771634,34.434069,1027.2,Pestilence,Heavy,No description
CnQingE,1740,1740,110.278129,18.833584,233.5,Pestilence,Uncertain,No description
CnQingE,1741,1741,118.242298,26.586157,147.2,Pox,No description,No description
CnQingE,1742,1742,112.42083500000001,26.36119,103.2,Pestilence,Heavy,No description
CnQingE,1742,1742,112.087422,24.507915,363.9,Pestilence,Heavy,No description
CnQingE,1742,1742,112.442002,24.932152,382.5,Pestilence,Heavy,No description
CnQingE,1742,1742,109.966908,33.423271,1096.1,Pestilence,Uncertain,No description
CnQingE,1742,1742,117.853489,31.254384,10.1,Pestilence,Uncertain,No description
CnQingE,1743,1743,115.633567,33.332976,36.3,Pestilence,Heavy,No description
CnQingE,1743,1744,116.669473,27.519576,98.7,Pestilence,Heavy,No description
CnQingE,1743,1743,115.371853,33.891771999999996,42.0,Pestilence,Heavy,No description
CnQingE,1743,1743,114.884114,33.705385,45.9,Pestilence,Heavy,No description
CnQingE,1743,1743,115.164271,33.291236,39.9,Pestilence,Heavy,No description
CnQingE,1743,1743,115.150405,32.128014,51.0,Pestilence,Heavy,No description
CnQingE,1743,1743,115.843575,32.916121000000004,30.8,Pestilence,No description,No description
CnQingE,1743,1743,117.342699,27.652942,307.3,Pestilence,No description,No description
CnQingE,1743,1743,117.38886000000001,26.729082000000002,398.1,Pestilence,No description,No description
CnQingE,1743,1743,114.42149199999999,34.09855,59.0,Pestilence,No description,No description
CnQingE,1743,1743,114.840176,34.093848,54.0,Pestilence,No description,No description
CnQingE,1743,1743,114.462506,33.787811,55.1,Pestilence,Uncertain,No description
CnQingE,1743,1743,114.877995,33.272712,38.0,Pestilence,Uncertain,No description
CnQingE,1744,1745,119.98119299999999,26.8636,118.6,Pox,Uncertain,No description
CnQingE,1744,1744,116.663243,26.304059000000002,355.4,Pestilence,Heavy,No description
CnQingE,1745,1745,118.78491899999999,30.939445000000003,11.1,Pestilence,Heavy,No description
CnQingE,1745,1746,116.80721899999999,25.598784,594.0,Pestilence,Heavy,No description
CnQingE,1745,1745,112.75974,32.089828000000004,139.7,Pestilence,Heavy,No description
CnQingE,1745,1745,120.09366399999999,28.934114,130.9,Pestilence,Uncertain,No description
CnQingE,1745,1746,110.278129,18.833584,233.5,Pestilence,Uncertain,No description
CnQingE,1746,1746,112.83188200000001,37.642125,866.1,Pestilence,Heavy,No description
CnQingE,1746,1746,119.548052,29.834181,444.7,Pestilence,Heavy,No description
CnQingE,1746,1746,115.930696,28.805688,24.6,Pestilence,Heavy,No description
CnQingE,1746,1746,112.401776,27.084921,88.1,Pestilence,Heavy,No description
CnQingE,1747,1747,118.382185,35.106435,65.0,Pestilence,Heavy,No description
CnQingE,1747,1747,118.382185,35.106435,65.0,Pestilence,Heavy,No description
CnQingE,1747,1747,117.07711699999999,35.35248,127.2,Pestilence,Uncertain,No description
CnQingE,1747,1748,112.345782,28.130859,72.9,Pestilence,Uncertain,No description
CnQingE,1747,1748,105.82155800000001,23.244168,1291.2,Pestilence,Uncertain,No description
CnQingE,1748,1749,111.011298,25.929613,208.3,Pestilence,Heavy,Over 90 Days
CnQingE,1748,1749,111.011298,25.929613,208.3,Pestilence,Heavy,Over 90 Days
CnQingE,1748,1748,119.14563700000001,36.328617,99.2,Pestilence,Heavy,No description
CnQingE,1748,1748,119.94951100000002,36.238659999999996,88.0,Pestilence,Heavy,No description
CnQingE,1748,1748,120.50741699999999,36.480518,60.4,Pestilence,Heavy,No description
CnQingE,1748,1748,117.17906200000002,36.151918,125.0,Pestilence,Heavy,No description
CnQingE,1748,1748,117.650323,36.286172,225.2,Pestilence,Heavy,No description
CnQingE,1748,1748,116.562335,35.01677,34.9,Pestilence,Heavy,No description
CnQingE,1748,1748,115.895909,36.44767,32.0,Pestilence,Heavy,No description
CnQingE,1748,1748,115.52881399999998,36.529058,39.0,Pestilence,Heavy,No description
CnQingE,1748,1748,121.09057,30.713245,6.4,Pestilence,Heavy,No description
CnQingE,1748,1748,121.207132,28.851323999999998,8.4,Pestilence,Heavy,No description
CnQingE,1748,1748,114.75516100000002,34.503741,62.5,Pestilence,Heavy,No description
CnQingE,1748,1748,113.89403200000001,25.981138,979.6,Pestilence,Heavy,No description
CnQingE,1748,1748,113.66355300000001,25.549548,671.5,Pestilence,Heavy,No description
CnQingE,1748,1748,112.920027,25.26662,204.6,Pestilence,Heavy,No description
CnQingE,1748,1748,111.23938799999999,25.193548999999997,277.6,Pestilence,Heavy,No description
CnQingE,1748,1748,110.311502,26.321386999999998,655.1,Pestilence,Heavy,No description
CnQingE,1748,1748,111.297077,24.889069,211.4,Pestilence,Heavy,No description
CnQingE,1748,1748,119.156925,36.791958,13.0,Pestilence,Uncertain,No description
CnQingE,1748,1748,121.24963600000001,37.467374,7.8,Pestilence,Uncertain,No description
CnQingE,1748,1748,117.605709,35.894811,162.9,Pestilence,Uncertain,No description
CnQingE,1748,1748,116.330951,35.96158,39.7,Pestilence,Uncertain,No description
CnQingE,1748,1748,116.740905,35.572562,43.3,Pestilence,Uncertain,No description
CnQingE,1748,1748,117.017926,35.613908,68.0,Pestilence,Uncertain,No description
CnQingE,1748,1748,115.810346,28.110976,24.0,Pestilence,Uncertain,No description
CnQingE,1748,1748,114.01106999999999,26.700307000000002,318.3,Pestilence,Uncertain,No description
CnQingE,1748,1748,115.751783,25.500757,192.8,Pestilence,Uncertain,No description
CnQingE,1748,1748,114.38891399999999,25.934323000000003,370.7,Pestilence,Uncertain,No description
CnQingE,1748,1748,110.190652,26.711178000000004,589.5,Pestilence,Uncertain,No description
CnQingE,1748,1748,110.05831200000002,25.297679000000002,175.4,Pestilence,Uncertain,No description
CnQingE,1749,1749,113.45198300000001,25.934368,274.0,Pestilence,Heavy,No description
CnQingE,1749,1749,120.479444,30.605512,9.0,Pestilence,Heavy,No description
CnQingE,1749,1749,113.45198300000001,25.934368,274.0,Pestilence,Heavy,No description
CnQingE,1749,1749,113.89403200000001,25.981138,979.6,Pestilence,Heavy,No description
CnQingE,1749,1749,111.589972,25.495041,174.1,Pestilence,Heavy,No description
CnQingE,1749,1749,108.46873300000001,34.595411,749.5,Pestilence,Uncertain,No description
CnQingE,1749,1749,118.961703,31.332019,7.5,Pestilence,Uncertain,No description
CnQingE,1749,1749,120.180205,30.784307000000002,2.1,Pestilence,Uncertain,No description
CnQingE,1749,1749,115.810346,28.110976,24.0,Pestilence,Uncertain,No description
CnQingE,1750,1750,119.94951100000002,36.238659999999996,88.0,Pestilence,Heavy,No description
CnQingE,1750,1750,116.77404299999999,29.240033,37.9,Pestilence,Heavy,No description
CnQingE,1750,1750,116.908823,28.320905,29.9,Pestilence,Heavy,No description
CnQingE,1750,1750,121.496292,31.406519,7.0,Pestilence,Uncertain,No description
CnQingE,1751,1751,110.278129,18.833584,233.5,Pestilence,Uncertain,No description
CnQingE,1752,1752,121.207132,28.851323999999998,8.4,Pestilence,Heavy,No description
CnQingE,1752,1752,119.355382,30.890991999999997,82.2,Pestilence,Uncertain,No description
CnQingE,1752,1752,115.29058,28.364089,33.9,Pestilence,Uncertain,No description
CnQingE,1752,1752,112.77543999999999,27.667837,77.5,Pestilence,Uncertain,No description
CnQingE,1752,1752,113.45745900000001,27.661007,111.4,Pestilence,Uncertain,No description
CnQingE,1753,1753,119.28056399999998,33.503341,4.0,Pestilence,Heavy,No description
CnQingE,1753,1753,121.207132,28.851323999999998,8.4,Pestilence,Heavy,No description
CnQingE,1753,1753,119.347178,26.144508,87.4,Pestilence,Heavy,No description
CnQingE,1753,1753,119.347178,26.144508,87.4,Pestilence,Heavy,No description
CnQingE,1753,1753,118.153456,24.744127,38.0,Pestilence,Heavy,No description
CnQingE,1753,1753,119.05728799999999,25.445707000000002,3.5,Pestilence,Heavy,No description
CnQingE,1753,1753,118.691146,25.462277,145.8,Pestilence,Heavy,No description
CnQingE,1753,1754,118.547427,24.728931,41.3,Pestilence,Heavy,No description
CnQingE,1753,1753,118.37502099999999,25.012417000000003,51.3,Pestilence,Heavy,No description
CnQingE,1753,1753,99.917037,24.603661,1591.9,Pestilence,Heavy,No description
CnQingE,1753,1753,119.54930800000001,25.909991,3.6,Pestilence,Uncertain,No description
CnQingE,1753,1753,117.78671200000001,24.401722,22.6,Pestilence,Uncertain,No description
CnQingE,1753,1753,114.477124,23.00851,12.4,Pestilence,Uncertain,No description
CnQingE,1754,1754,112.36178100000001,35.750356,762.7,Pestilence,Heavy,No description
CnQingE,1754,1754,117.999016,27.745963,219.9,Pestilence,Heavy,No description
CnQingE,1754,1754,118.547427,24.728931,41.3,Pestilence,Heavy,No description
CnQingE,1754,1754,118.81403700000001,25.046039,7.6,Pestilence,Heavy,No description
CnQingE,1754,1754,117.853489,31.254384,10.1,Pestilence,Uncertain,No description
CnQingE,1754,1755,106.58361699999999,23.379442,689.7,Pestilence,Uncertain,No description
CnQingE,1754,1755,106.58361699999999,23.379442,689.7,Pestilence,Uncertain,No description
CnQingE,1755,1757,116.60315200000001,34.690638,41.6,Pestilence,Heavy,No description
CnQingE,1755,1755,109.966908,33.423271,1096.1,Pestilence,Uncertain,No description
CnQingE,1755,1756,121.127022,31.551683,3.5,Pestilence,Uncertain,No description
CnQingE,1755,1755,120.29982,31.833935999999998,8.3,Pestilence,Uncertain,No description
CnQingE,1755,1755,120.263248,32.034773,3.1,Pestilence,Uncertain,No description
CnQingE,1755,1755,121.843877,29.376544,514.2,Pestilence,Uncertain,No description
CnQingE,1755,1755,121.843877,29.376544,514.2,Pestilence,Uncertain,No description
CnQingE,1756,1756,119.28056399999998,33.503341,4.0,Pestilence,Heavy,30-60 Days
CnQingE,1756,1756,121.63616100000002,31.230935,5.0,Pestilence,Heavy,No description
CnQingE,1756,1756,121.49450800000001,31.339228000000002,6.1,Pestilence,Heavy,No description
CnQingE,1756,1756,121.54983700000001,30.915938,4.1,Pestilence,Heavy,No description
CnQingE,1756,1756,121.496292,31.406519,7.0,Pestilence,Heavy,No description
CnQingE,1756,1756,120.60306899999999,31.309043,6.2,Pestilence,Heavy,No description
CnQingE,1756,1756,120.95298000000001,31.323023,3.1,Pestilence,Heavy,No description
CnQingE,1756,1756,120.80831699999999,31.655226000000003,3.7,Pestilence,Heavy,No description
CnQingE,1756,1756,119.445274,32.406239,9.0,Pestilence,Heavy,No description
CnQingE,1756,1756,119.188204,32.388233,16.0,Pestilence,Heavy,No description
CnQingE,1756,1756,119.981765,32.956244,1.0,Pestilence,Heavy,No description
CnQingE,1756,1756,120.061609,32.508067,5.9,Pestilence,Heavy,No description
CnQingE,1756,1756,120.092824,32.219519,3.1,Pestilence,Heavy,No description
CnQingE,1756,1756,120.263248,32.034773,3.1,Pestilence,Heavy,No description
CnQingE,1756,1756,121.006976,32.078142,3.8,Pestilence,Heavy,No description
CnQingE,1756,1756,120.568183,32.264155,6.5,Pestilence,Heavy,No description
CnQingE,1756,1756,120.054135,33.30777,1.5,Pestilence,Heavy,No description
CnQingE,1756,1756,119.69293,33.708995,0.5,Pestilence,Heavy,No description
CnQingE,1756,1756,120.553937,32.784224,2.0,Pestilence,Heavy,No description
CnQingE,1756,1756,116.897453,34.699891,38.3,Pestilence,Heavy,No description
CnQingE,1756,1756,117.853489,31.254384,10.1,Pestilence,Heavy,No description
CnQingE,1756,1756,116.677558,30.240207,9.6,Pestilence,Heavy,No description
CnQingE,1756,1756,116.81433899999999,31.306114,46.3,Pestilence,Heavy,No description
CnQingE,1756,1756,117.53057700000001,33.687112,20.8,Pestilence,Heavy,No description
CnQingE,1756,1756,117.753294,33.134278,12.4,Pestilence,Heavy,No description
CnQingE,1756,1756,117.032343,33.032084999999995,17.0,Pestilence,Heavy,No description
CnQingE,1756,1756,117.59174399999999,32.7898,22.6,Pestilence,Heavy,No description
CnQingE,1756,1756,118.96127299999999,32.716928,8.1,Pestilence,Heavy,No description
CnQingE,1756,1756,118.52155,32.470418,45.3,Pestilence,Heavy,No description
CnQingE,1756,1756,117.032343,33.032084999999995,17.0,Pestilence,Heavy,No description
CnQingE,1756,1756,120.62576100000001,31.012009999999997,4.5,Pestilence,Uncertain,No description
CnQingE,1756,1756,119.19588999999999,31.928152,38.0,Pestilence,Uncertain,No description
CnQingE,1756,1756,119.49063400000001,32.831306,1.9,Pestilence,Uncertain,No description
CnQingE,1756,1756,120.74689,30.74445,7.0,Pestilence,Uncertain,No description
CnQingE,1756,1756,120.896588,30.899904,4.8,Pestilence,Uncertain,No description
CnQingE,1756,1756,121.09057,30.713245,6.4,Pestilence,Uncertain,No description
CnQingE,1756,1756,120.180205,30.784307000000002,2.1,Pestilence,Uncertain,No description
CnQingE,1756,1756,117.32121699999999,31.269636,24.5,Pestilence,Uncertain,No description
CnQingE,1756,1756,117.156623,33.726215,27.7,Pestilence,Uncertain,No description
CnQingE,1756,1756,117.876391,33.540753,21.0,Pestilence,Uncertain,No description
CnQingE,1756,1756,108.156833,23.660567999999998,294.7,Pestilence,Uncertain,No description
CnQingE,1757,1757,119.98119299999999,26.8636,118.6,Pox,Heavy,No description
CnQingE,1757,1757,119.98119299999999,26.8636,118.6,Pox,Heavy,No description
CnQingE,1757,1757,120.479444,30.605512,9.0,Pestilence,Uncertain,No description
CnQingE,1757,1757,114.477124,23.00851,12.4,Pestilence,Uncertain,No description
CnQingE,1757,1760,109.711927,19.801371,81.0,Pestilence,Uncertain,No description
CnQingE,1757,1760,109.711927,19.801371,81.0,Pestilence,Uncertain,No description
CnQingE,1758,1758,115.292203,34.110559,45.4,Pestilence,Heavy,No description
CnQingE,1758,1759,112.891718,23.295994,4.1,Pestilence,Heavy,No description
CnQingE,1758,1758,99.746319,26.434437,2752.7,Pestilence,Heavy,No description
CnQingE,1758,1758,113.379204,34.195892,144.3,Pestilence,Uncertain,No description
CnQingE,1758,1759,111.67270900000001,24.303626,101.0,Pestilence,Uncertain,No description
CnQingE,1759,1759,115.057226,25.894161999999998,98.0,Pestilence,Heavy,No description
CnQingE,1759,1759,114.477124,23.00851,12.4,Pestilence,Heavy,No description
CnQingE,1759,1759,112.166876,23.969216,79.9,Pestilence,Heavy,No description
CnQingE,1759,1759,111.71094099999999,23.558455,230.0,Pestilence,Heavy,No description
CnQingE,1759,1759,111.67270900000001,24.303626,101.0,Pestilence,Heavy,No description
CnQingE,1759,1759,99.746319,26.434437,2752.7,Pestilence,Heavy,No description
CnQingE,1759,1759,113.736,37.557154,1094.4,Pestilence,Heavy,No description
CnQingE,1759,1759,118.78491899999999,30.939445000000003,11.1,Pestilence,Uncertain,No description
CnQingE,1759,1759,117.342699,27.652942,307.3,Pestilence,Uncertain,No description
CnQingE,1759,1759,114.660591,35.470076,59.6,Pestilence,Uncertain,No description
CnQingE,1759,1759,113.377292,22.519410999999998,12.3,Pestilence,Uncertain,No description
CnQingE,1759,1759,110.130812,21.642227,43.3,Pestilence,Uncertain,No description
CnQingE,1759,1759,110.438593,19.807475,22.3,Pestilence,Uncertain,No description
CnQingE,1760,1760,113.758619,37.842884999999995,756.6,Pestilence,Heavy,1-10 Days
CnQingE,1760,1761,120.896588,30.899904,4.8,Pestilence,Heavy,Over 90 Days
CnQingE,1760,1760,116.851657,38.313006,12.2,Pestilence,Heavy,No description
CnQingE,1760,1760,116.664142,37.881190000000004,13.8,Pestilence,Heavy,No description
CnQingE,1760,1760,116.186178,37.660684,17.1,Pestilence,Heavy,No description
CnQingE,1760,1760,113.46348200000001,37.339663,1394.3,Pestilence,Heavy,No description
CnQingE,1760,1760,104.721326,36.731512,1461.4,Pestilence,Heavy,No description
CnQingE,1760,1760,113.846896,36.012215999999995,367.3,Pestilence,Heavy,No description
CnQingE,1760,1760,114.27963600000001,37.617672,263.5,Pestilence,Uncertain,No description
CnQingE,1760,1760,113.732694,36.591526,578.8,Pestilence,Uncertain,No description
CnQingE,1760,1760,113.348855,38.222989,1016.1,Pestilence,Uncertain,No description
CnQingE,1764,1764,115.810346,28.110976,24.0,Pox,Uncertain,No description
CnQingE,1764,1765,118.242298,26.586157,147.2,Pox,Uncertain,No description
CnQingE,1764,1764,102.005646,38.412318,1843.5,Pestilence,Heavy,No description
CnQingE,1764,1764,110.699448,21.440841,1.4,Pestilence,Heavy,No description
CnQingE,1765,1765,119.31199699999999,33.880774,5.2,Pestilence,Heavy,No description
CnQingE,1765,1765,117.853489,31.254384,10.1,Pestilence,Heavy,No description
CnQingE,1766,1767,120.896588,30.899904,4.8,Pestilence,Heavy,60-90 Days
CnQingE,1766,1767,104.721326,36.731512,1461.4,Pestilence,Heavy,No description
CnQingE,1766,1766,119.355382,30.890991999999997,82.2,Pestilence,Uncertain,No description
CnQingE,1767,1767,111.23033000000001,27.869814,267.1,Pestilence,Heavy,No description
CnQingE,1767,1767,118.1872,31.126371999999996,167.2,Pestilence,Uncertain,No description
CnQingE,1767,1767,114.893082,26.741134999999996,77.3,Pestilence,Uncertain,No description
CnQingE,1768,1768,119.981765,32.956244,1.0,Pestilence,Heavy,No description
CnQingE,1768,1768,117.853489,31.254384,10.1,Pestilence,Heavy,No description
CnQingE,1768,1768,113.671034,30.623619,27.0,Pestilence,Heavy,No description
CnQingE,1768,1768,114.893082,26.741134999999996,77.3,Pestilence,No description,No description
CnQingE,1768,1768,117.495515,30.508803000000004,99.5,Pestilence,Uncertain,No description
CnQingE,1768,1768,116.013494,29.640973,179.7,Pestilence,Uncertain,No description
CnQingE,1768,1768,116.27786599999999,29.664389,32.8,Pestilence,Uncertain,No description
CnQingE,1769,1769,118.78491899999999,30.939445000000003,11.1,Pestilence,Heavy,No description
CnQingE,1769,1769,114.054103,29.458803000000003,85.7,Pestilence,Heavy,No description
CnQingE,1769,1769,108.930351,23.165160999999998,101.1,Pestilence,Heavy,No description
CnQingE,1769,1769,111.701489,29.745372999999997,44.2,Pestilence,No description,No description
